is_target_candidate,target_type,original_chord_size,reduced_visible_count,held_before,baseline_completion_count,comparable_view_count,coverage_signature,evidence_state,resolutions
no,TapHead,3,2,absent,10,5,11111100,AmbiguousEvidence,48
no,TapHead,3,2,absent,10,5,11111100,LocalMismatch,15
no,TapHead,3,2,absent,10,7,11111111,AmbiguousEvidence,42
no,TapHead,3,2,absent,10,7,11111111,LocalMismatch,12
no,TapHead,3,2,absent,2,0,10000000,NoComparableContext,12
no,TapHead,3,2,absent,2,1,11000000,LocalMismatch,2
no,TapHead,3,2,absent,2,1,11000000,ObservedSupport,14
no,TapHead,3,2,absent,2,2,11001000,AmbiguousEvidence,2
no,TapHead,3,2,absent,2,2,11001000,ObservedSupport,6
no,TapHead,3,2,absent,2,2,11100000,AmbiguousEvidence,2
no,TapHead,3,2,absent,2,2,11100000,ObservedSupport,1
no,TapHead,3,2,absent,2,3,11001100,AmbiguousEvidence,6
no,TapHead,3,2,absent,2,3,11001100,ObservedSupport,7
no,TapHead,3,2,absent,2,3,11101000,AmbiguousEvidence,8
no,TapHead,3,2,absent,2,3,11101000,ObservedSupport,7
no,TapHead,3,2,absent,2,3,11110000,AmbiguousEvidence,3
no,TapHead,3,2,absent,2,3,11110000,ObservedSupport,7
no,TapHead,3,2,absent,2,4,11101100,AmbiguousEvidence,23
no,TapHead,3,2,absent,2,4,11101100,ObservedSupport,10
no,TapHead,3,2,absent,2,4,11111000,AmbiguousEvidence,33
no,TapHead,3,2,absent,2,4,11111000,ObservedSupport,10
no,TapHead,3,2,absent,2,5,11111100,AmbiguousEvidence,48
no,TapHead,3,2,absent,2,7,11111111,AmbiguousEvidence,51
no,TapHead,3,2,absent,2,7,11111111,ObservedSupport,12
no,TapHead,3,2,absent,3,0,10000000,NoComparableContext,6
no,TapHead,3,2,absent,3,1,11000000,LocalMismatch,9
no,TapHead,3,2,absent,3,1,11000000,ObservedSupport,50
no,TapHead,3,2,absent,3,2,11001000,AmbiguousEvidence,19
no,TapHead,3,2,absent,3,2,11001000,LocalMismatch,4
no,TapHead,3,2,absent,3,2,11001000,ObservedSupport,1
no,TapHead,3,2,absent,3,2,11100000,AmbiguousEvidence,11
no,TapHead,3,2,absent,3,2,11100000,LocalMismatch,3
no,TapHead,3,2,absent,3,2,11100000,ObservedSupport,1
no,TapHead,3,2,absent,3,3,11001100,AmbiguousEvidence,21
no,TapHead,3,2,absent,3,3,11001100,LocalMismatch,3
no,TapHead,3,2,absent,3,3,11001100,ObservedSupport,3
no,TapHead,3,2,absent,3,3,11101000,AmbiguousEvidence,2
no,TapHead,3,2,absent,3,3,11110000,AmbiguousEvidence,8
no,TapHead,3,2,absent,3,3,11110000,LocalMismatch,3
no,TapHead,3,2,absent,3,3,11110000,ObservedSupport,3
no,TapHead,3,2,absent,3,4,11101100,AmbiguousEvidence,15
no,TapHead,3,2,absent,3,4,11101100,LocalMismatch,1
no,TapHead,3,2,absent,3,4,11101100,ObservedSupport,1
no,TapHead,3,2,absent,3,4,11111000,AmbiguousEvidence,10
no,TapHead,3,2,absent,3,4,11111000,LocalMismatch,3
no,TapHead,3,2,absent,3,4,11111000,ObservedSupport,2
no,TapHead,3,2,absent,3,5,11111100,AmbiguousEvidence,21
no,TapHead,3,2,absent,3,5,11111100,LocalMismatch,4
no,TapHead,3,2,absent,3,7,11111111,AmbiguousEvidence,12
no,TapHead,3,2,absent,3,7,11111111,LocalMismatch,2
no,TapHead,3,2,absent,3,7,11111111,ObservedSupport,1
no,TapHead,3,2,absent,4,0,10000000,NoComparableContext,34
no,TapHead,3,2,absent,4,1,10001000,LocalMismatch,3
no,TapHead,3,2,absent,4,1,11000000,LocalMismatch,14
no,TapHead,3,2,absent,4,1,11000000,ObservedSupport,165
no,TapHead,3,2,absent,4,2,11001000,AmbiguousEvidence,59
no,TapHead,3,2,absent,4,2,11001000,LocalMismatch,10
no,TapHead,3,2,absent,4,2,11001000,ObservedSupport,13
no,TapHead,3,2,absent,4,2,11100000,AmbiguousEvidence,69
no,TapHead,3,2,absent,4,2,11100000,LocalMismatch,5
no,TapHead,3,2,absent,4,2,11100000,ObservedSupport,22
no,TapHead,3,2,absent,4,3,11001100,AmbiguousEvidence,71
no,TapHead,3,2,absent,4,3,11001100,LocalMismatch,3
no,TapHead,3,2,absent,4,3,11001100,ObservedSupport,21
no,TapHead,3,2,absent,4,3,11101000,AmbiguousEvidence,115
no,TapHead,3,2,absent,4,3,11101000,LocalMismatch,1
no,TapHead,3,2,absent,4,3,11101000,ObservedSupport,22
no,TapHead,3,2,absent,4,3,11110000,AmbiguousEvidence,67
no,TapHead,3,2,absent,4,3,11110000,LocalMismatch,7
no,TapHead,3,2,absent,4,3,11110000,ObservedSupport,24
no,TapHead,3,2,absent,4,4,11101100,AmbiguousEvidence,108
no,TapHead,3,2,absent,4,4,11101100,LocalMismatch,3
no,TapHead,3,2,absent,4,4,11101100,ObservedSupport,8
no,TapHead,3,2,absent,4,4,11111000,AmbiguousEvidence,96
no,TapHead,3,2,absent,4,4,11111000,LocalMismatch,5
no,TapHead,3,2,absent,4,4,11111000,ObservedSupport,8
no,TapHead,3,2,absent,4,5,11111100,AmbiguousEvidence,229
no,TapHead,3,2,absent,4,5,11111100,LocalMismatch,3
no,TapHead,3,2,absent,4,7,11111111,AmbiguousEvidence,217
no,TapHead,3,2,absent,4,7,11111111,ObservedSupport,14
no,TapHead,3,2,absent,5,0,10000000,NoComparableContext,14
no,TapHead,3,2,absent,5,1,10001000,LocalMismatch,4
no,TapHead,3,2,absent,5,1,10001000,ObservedSupport,1
no,TapHead,3,2,absent,5,1,11000000,LocalMismatch,45
no,TapHead,3,2,absent,5,1,11000000,ObservedSupport,907
no,TapHead,3,2,absent,5,2,10001100,LocalMismatch,4
no,TapHead,3,2,absent,5,2,10001100,ObservedSupport,1
no,TapHead,3,2,absent,5,2,11001000,AmbiguousEvidence,639
no,TapHead,3,2,absent,5,2,11001000,LocalMismatch,13
no,TapHead,3,2,absent,5,2,11001000,ObservedSupport,237
no,TapHead,3,2,absent,5,2,11100000,AmbiguousEvidence,729
no,TapHead,3,2,absent,5,2,11100000,LocalMismatch,19
no,TapHead,3,2,absent,5,2,11100000,ObservedSupport,218
no,TapHead,3,2,absent,5,3,11001100,AmbiguousEvidence,1103
no,TapHead,3,2,absent,5,3,11001100,LocalMismatch,12
no,TapHead,3,2,absent,5,3,11001100,ObservedSupport,304
no,TapHead,3,2,absent,5,3,11101000,AmbiguousEvidence,1435
no,TapHead,3,2,absent,5,3,11101000,LocalMismatch,9
no,TapHead,3,2,absent,5,3,11101000,ObservedSupport,197
no,TapHead,3,2,absent,5,3,11110000,AmbiguousEvidence,1164
no,TapHead,3,2,absent,5,3,11110000,LocalMismatch,6
no,TapHead,3,2,absent,5,3,11110000,ObservedSupport,359
no,TapHead,3,2,absent,5,4,11101100,AmbiguousEvidence,1730
no,TapHead,3,2,absent,5,4,11101100,LocalMismatch,5
no,TapHead,3,2,absent,5,4,11101100,ObservedSupport,145
no,TapHead,3,2,absent,5,4,11111000,AmbiguousEvidence,2028
no,TapHead,3,2,absent,5,4,11111000,LocalMismatch,5
no,TapHead,3,2,absent,5,4,11111000,ObservedSupport,147
no,TapHead,3,2,absent,5,5,11111100,AmbiguousEvidence,4717
no,TapHead,3,2,absent,5,5,11111100,LocalMismatch,3
no,TapHead,3,2,absent,5,7,11111111,AmbiguousEvidence,3353
no,TapHead,3,2,absent,5,7,11111111,ObservedSupport,351
no,TapHead,3,2,absent,6,0,10000000,NoComparableContext,12
no,TapHead,3,2,absent,6,1,10100000,LocalMismatch,5
no,TapHead,3,2,absent,6,1,10100000,ObservedSupport,1
no,TapHead,3,2,absent,6,1,11000000,LocalMismatch,51
no,TapHead,3,2,absent,6,1,11000000,ObservedSupport,292
no,TapHead,3,2,absent,6,2,11001000,AmbiguousEvidence,161
no,TapHead,3,2,absent,6,2,11001000,LocalMismatch,20
no,TapHead,3,2,absent,6,2,11001000,ObservedSupport,39
no,TapHead,3,2,absent,6,2,11100000,AmbiguousEvidence,167
no,TapHead,3,2,absent,6,2,11100000,LocalMismatch,36
no,TapHead,3,2,absent,6,2,11100000,ObservedSupport,43
no,TapHead,3,2,absent,6,3,11001100,AmbiguousEvidence,234
no,TapHead,3,2,absent,6,3,11001100,LocalMismatch,20
no,TapHead,3,2,absent,6,3,11001100,ObservedSupport,38
no,TapHead,3,2,absent,6,3,11101000,AmbiguousEvidence,311
no,TapHead,3,2,absent,6,3,11101000,LocalMismatch,32
no,TapHead,3,2,absent,6,3,11101000,ObservedSupport,27
no,TapHead,3,2,absent,6,3,11110000,AmbiguousEvidence,162
no,TapHead,3,2,absent,6,3,11110000,LocalMismatch,12
no,TapHead,3,2,absent,6,3,11110000,ObservedSupport,26
no,TapHead,3,2,absent,6,4,11101100,AmbiguousEvidence,418
no,TapHead,3,2,absent,6,4,11101100,LocalMismatch,30
no,TapHead,3,2,absent,6,4,11101100,ObservedSupport,13
no,TapHead,3,2,absent,6,4,11111000,AmbiguousEvidence,375
no,TapHead,3,2,absent,6,4,11111000,LocalMismatch,24
no,TapHead,3,2,absent,6,4,11111000,ObservedSupport,17
no,TapHead,3,2,absent,6,5,11111100,AmbiguousEvidence,438
no,TapHead,3,2,absent,6,5,11111100,LocalMismatch,27
no,TapHead,3,2,absent,6,7,11111111,AmbiguousEvidence,498
no,TapHead,3,2,absent,6,7,11111111,LocalMismatch,10
no,TapHead,3,2,absent,6,7,11111111,ObservedSupport,12
no,TapHead,3,2,absent,7,0,10000000,NoComparableContext,34
no,TapHead,3,2,absent,7,1,10001000,LocalMismatch,5
no,TapHead,3,2,absent,7,1,10001000,ObservedSupport,2
no,TapHead,3,2,absent,7,1,11000000,LocalMismatch,112
no,TapHead,3,2,absent,7,1,11000000,ObservedSupport,260
no,TapHead,3,2,absent,7,2,10101000,AmbiguousEvidence,2
no,TapHead,3,2,absent,7,2,10101000,LocalMismatch,4
no,TapHead,3,2,absent,7,2,10101000,ObservedSupport,1
no,TapHead,3,2,absent,7,2,11001000,AmbiguousEvidence,126
no,TapHead,3,2,absent,7,2,11001000,LocalMismatch,49
no,TapHead,3,2,absent,7,2,11001000,ObservedSupport,32
no,TapHead,3,2,absent,7,2,11100000,AmbiguousEvidence,182
no,TapHead,3,2,absent,7,2,11100000,LocalMismatch,86
no,TapHead,3,2,absent,7,2,11100000,ObservedSupport,51
no,TapHead,3,2,absent,7,3,10111000,AmbiguousEvidence,3
no,TapHead,3,2,absent,7,3,10111000,LocalMismatch,3
no,TapHead,3,2,absent,7,3,11001100,AmbiguousEvidence,138
no,TapHead,3,2,absent,7,3,11001100,LocalMismatch,7
no,TapHead,3,2,absent,7,3,11001100,ObservedSupport,14
no,TapHead,3,2,absent,7,3,11101000,AmbiguousEvidence,137
no,TapHead,3,2,absent,7,3,11101000,LocalMismatch,55
no,TapHead,3,2,absent,7,3,11101000,ObservedSupport,12
no,TapHead,3,2,absent,7,3,11110000,AmbiguousEvidence,154
no,TapHead,3,2,absent,7,3,11110000,LocalMismatch,15
no,TapHead,3,2,absent,7,3,11110000,ObservedSupport,25
no,TapHead,3,2,absent,7,4,11101100,AmbiguousEvidence,181
no,TapHead,3,2,absent,7,4,11101100,LocalMismatch,17
no,TapHead,3,2,absent,7,4,11101100,ObservedSupport,1
no,TapHead,3,2,absent,7,4,11111000,AmbiguousEvidence,137
no,TapHead,3,2,absent,7,4,11111000,LocalMismatch,14
no,TapHead,3,2,absent,7,4,11111000,ObservedSupport,5
no,TapHead,3,2,absent,7,5,11111100,AmbiguousEvidence,198
no,TapHead,3,2,absent,7,5,11111100,LocalMismatch,5
no,TapHead,3,2,absent,7,7,11111111,AmbiguousEvidence,626
no,TapHead,3,2,absent,7,7,11111111,LocalMismatch,4
no,TapHead,3,2,absent,7,7,11111111,ObservedSupport,12
no,TapHead,3,2,absent,8,0,10000000,NoComparableContext,22
no,TapHead,3,2,absent,8,1,10001000,LocalMismatch,4
no,TapHead,3,2,absent,8,1,10001000,ObservedSupport,3
no,TapHead,3,2,absent,8,1,11000000,LocalMismatch,162
no,TapHead,3,2,absent,8,1,11000000,ObservedSupport,486
no,TapHead,3,2,absent,8,2,11001000,AmbiguousEvidence,187
no,TapHead,3,2,absent,8,2,11001000,LocalMismatch,89
no,TapHead,3,2,absent,8,2,11001000,ObservedSupport,54
no,TapHead,3,2,absent,8,2,11100000,AmbiguousEvidence,203
no,TapHead,3,2,absent,8,2,11100000,LocalMismatch,105
no,TapHead,3,2,absent,8,2,11100000,ObservedSupport,51
no,TapHead,3,2,absent,8,3,11001100,AmbiguousEvidence,205
no,TapHead,3,2,absent,8,3,11001100,LocalMismatch,25
no,TapHead,3,2,absent,8,3,11001100,ObservedSupport,29
no,TapHead,3,2,absent,8,3,11101000,AmbiguousEvidence,430
no,TapHead,3,2,absent,8,3,11101000,LocalMismatch,180
no,TapHead,3,2,absent,8,3,11101000,ObservedSupport,35
no,TapHead,3,2,absent,8,3,11110000,AmbiguousEvidence,287
no,TapHead,3,2,absent,8,3,11110000,LocalMismatch,31
no,TapHead,3,2,absent,8,3,11110000,ObservedSupport,32
no,TapHead,3,2,absent,8,4,11101100,AmbiguousEvidence,265
no,TapHead,3,2,absent,8,4,11101100,LocalMismatch,33
no,TapHead,3,2,absent,8,4,11101100,ObservedSupport,17
no,TapHead,3,2,absent,8,4,11111000,AmbiguousEvidence,332
no,TapHead,3,2,absent,8,4,11111000,LocalMismatch,44
no,TapHead,3,2,absent,8,4,11111000,ObservedSupport,9
no,TapHead,3,2,absent,8,5,11111100,AmbiguousEvidence,307
no,TapHead,3,2,absent,8,5,11111100,LocalMismatch,22
no,TapHead,3,2,absent,8,6,11111110,AmbiguousEvidence,10
no,TapHead,3,2,absent,8,6,11111110,LocalMismatch,4
no,TapHead,3,2,absent,8,7,11111111,AmbiguousEvidence,909
no,TapHead,3,2,absent,8,7,11111111,LocalMismatch,2
no,TapHead,3,2,absent,8,7,11111111,ObservedSupport,6
no,TapHead,3,2,absent,9,0,10000000,NoComparableContext,17
no,TapHead,3,2,absent,9,1,10001000,LocalMismatch,6
no,TapHead,3,2,absent,9,1,10001000,ObservedSupport,2
no,TapHead,3,2,absent,9,1,11000000,LocalMismatch,61
no,TapHead,3,2,absent,9,1,11000000,ObservedSupport,116
no,TapHead,3,2,absent,9,2,11001000,AmbiguousEvidence,52
no,TapHead,3,2,absent,9,2,11001000,LocalMismatch,25
no,TapHead,3,2,absent,9,2,11001000,ObservedSupport,19
no,TapHead,3,2,absent,9,2,11100000,AmbiguousEvidence,47
no,TapHead,3,2,absent,9,2,11100000,LocalMismatch,23
no,TapHead,3,2,absent,9,2,11100000,ObservedSupport,10
no,TapHead,3,2,absent,9,3,11101000,AmbiguousEvidence,160
no,TapHead,3,2,absent,9,3,11101000,LocalMismatch,33
no,TapHead,3,2,absent,9,3,11101000,ObservedSupport,7
no,TapHead,3,2,absent,9,3,11110000,AmbiguousEvidence,7
no,TapHead,3,2,absent,9,3,11110000,ObservedSupport,1
no,TapHead,3,2,absent,9,4,11101100,AmbiguousEvidence,58
no,TapHead,3,2,absent,9,4,11101100,LocalMismatch,6
no,TapHead,3,2,absent,9,4,11111000,AmbiguousEvidence,41
no,TapHead,3,2,absent,9,4,11111000,LocalMismatch,6
no,TapHead,3,2,absent,9,4,11111000,ObservedSupport,1
no,TapHead,3,2,absent,9,5,11111100,AmbiguousEvidence,6
no,TapHead,3,2,absent,9,5,11111100,LocalMismatch,2
no,TapHead,3,2,present,1,0,10000000,NoComparableContext,15
no,TapHead,3,2,present,1,1,10001000,ObservedSupport,1
no,TapHead,3,2,present,1,1,11000000,ObservedSupport,6
no,TapHead,3,2,present,1,2,10001100,ObservedSupport,1
no,TapHead,3,2,present,1,2,11100000,ObservedSupport,3
no,TapHead,3,2,present,10,0,10000000,NoComparableContext,162
no,TapHead,3,2,present,10,1,10001000,LocalMismatch,90
no,TapHead,3,2,present,10,1,10001000,ObservedSupport,9
no,TapHead,3,2,present,10,1,10100000,LocalMismatch,42
no,TapHead,3,2,present,10,1,10100000,ObservedSupport,12
no,TapHead,3,2,present,10,1,11000000,LocalMismatch,207
no,TapHead,3,2,present,10,1,11000000,ObservedSupport,45
no,TapHead,3,2,present,10,2,10001100,AmbiguousEvidence,4
no,TapHead,3,2,present,10,2,10001100,LocalMismatch,28
no,TapHead,3,2,present,10,2,10001100,ObservedSupport,4
no,TapHead,3,2,present,10,2,10101000,AmbiguousEvidence,9
no,TapHead,3,2,present,10,2,10101000,LocalMismatch,34
no,TapHead,3,2,present,10,2,10101000,ObservedSupport,2
no,TapHead,3,2,present,10,2,10110000,AmbiguousEvidence,4
no,TapHead,3,2,present,10,2,10110000,LocalMismatch,37
no,TapHead,3,2,present,10,2,10110000,ObservedSupport,4
no,TapHead,3,2,present,10,2,11001000,AmbiguousEvidence,24
no,TapHead,3,2,present,10,2,11001000,LocalMismatch,58
no,TapHead,3,2,present,10,2,11001000,ObservedSupport,8
no,TapHead,3,2,present,10,2,11100000,AmbiguousEvidence,31
no,TapHead,3,2,present,10,2,11100000,LocalMismatch,108
no,TapHead,3,2,present,10,2,11100000,ObservedSupport,5
no,TapHead,3,2,present,10,3,10101100,AmbiguousEvidence,15
no,TapHead,3,2,present,10,3,10101100,LocalMismatch,21
no,TapHead,3,2,present,10,3,10111000,AmbiguousEvidence,6
no,TapHead,3,2,present,10,3,10111000,LocalMismatch,21
no,TapHead,3,2,present,10,3,11001100,AmbiguousEvidence,19
no,TapHead,3,2,present,10,3,11001100,LocalMismatch,61
no,TapHead,3,2,present,10,3,11001100,ObservedSupport,1
no,TapHead,3,2,present,10,3,11101000,AmbiguousEvidence,88
no,TapHead,3,2,present,10,3,11101000,LocalMismatch,141
no,TapHead,3,2,present,10,3,11101000,ObservedSupport,5
no,TapHead,3,2,present,10,3,11110000,AmbiguousEvidence,21
no,TapHead,3,2,present,10,3,11110000,LocalMismatch,59
no,TapHead,3,2,present,10,3,11110000,ObservedSupport,1
no,TapHead,3,2,present,10,4,10111100,AmbiguousEvidence,3
no,TapHead,3,2,present,10,4,10111100,LocalMismatch,6
no,TapHead,3,2,present,10,4,11101100,AmbiguousEvidence,44
no,TapHead,3,2,present,10,4,11101100,LocalMismatch,46
no,TapHead,3,2,present,10,4,11111000,AmbiguousEvidence,65
no,TapHead,3,2,present,10,4,11111000,LocalMismatch,150
no,TapHead,3,2,present,10,4,11111000,ObservedSupport,1
no,TapHead,3,2,present,10,5,11111100,AmbiguousEvidence,19
no,TapHead,3,2,present,10,5,11111100,LocalMismatch,26
no,TapHead,3,2,present,10,6,11111110,AmbiguousEvidence,2
no,TapHead,3,2,present,10,6,11111110,LocalMismatch,7
no,TapHead,3,2,present,10,7,11111111,AmbiguousEvidence,30
no,TapHead,3,2,present,10,7,11111111,LocalMismatch,132
no,TapHead,3,2,present,2,0,10000000,NoComparableContext,58
no,TapHead,3,2,present,2,1,10001000,LocalMismatch,2
no,TapHead,3,2,present,2,1,10001000,ObservedSupport,1
no,TapHead,3,2,present,2,1,10100000,LocalMismatch,1
no,TapHead,3,2,present,2,1,10100000,ObservedSupport,2
no,TapHead,3,2,present,2,1,11000000,LocalMismatch,5
no,TapHead,3,2,present,2,1,11000000,ObservedSupport,2
no,TapHead,3,2,present,2,2,10001100,ObservedSupport,1
no,TapHead,3,2,present,2,2,11001000,LocalMismatch,1
no,TapHead,3,2,present,2,3,10101100,LocalMismatch,2
no,TapHead,3,2,present,2,3,11001100,AmbiguousEvidence,1
no,TapHead,3,2,present,2,3,11001100,LocalMismatch,1
no,TapHead,3,2,present,2,3,11110000,AmbiguousEvidence,2
no,TapHead,3,2,present,2,3,11110000,LocalMismatch,3
no,TapHead,3,2,present,2,3,11110000,ObservedSupport,1
no,TapHead,3,2,present,3,0,10000000,NoComparableContext,57
no,TapHead,3,2,present,3,1,10001000,LocalMismatch,3
no,TapHead,3,2,present,3,1,10001000,ObservedSupport,1
no,TapHead,3,2,present,3,1,10100000,LocalMismatch,2
no,TapHead,3,2,present,3,1,10100000,ObservedSupport,1
no,TapHead,3,2,present,3,1,11000000,LocalMismatch,23
no,TapHead,3,2,present,3,1,11000000,ObservedSupport,13
no,TapHead,3,2,present,3,2,10001100,LocalMismatch,2
no,TapHead,3,2,present,3,2,10110000,LocalMismatch,1
no,TapHead,3,2,present,3,2,10110000,ObservedSupport,1
no,TapHead,3,2,present,3,2,11001000,AmbiguousEvidence,1
no,TapHead,3,2,present,3,2,11001000,LocalMismatch,2
no,TapHead,3,2,present,3,2,11001000,ObservedSupport,1
no,TapHead,3,2,present,3,2,11100000,AmbiguousEvidence,1
no,TapHead,3,2,present,3,2,11100000,LocalMismatch,3
no,TapHead,3,2,present,3,3,10101100,LocalMismatch,6
no,TapHead,3,2,present,3,5,11111100,AmbiguousEvidence,1
no,TapHead,3,2,present,3,5,11111100,LocalMismatch,1
no,TapHead,3,2,present,3,7,11111111,LocalMismatch,8
no,TapHead,3,2,present,4,0,10000000,NoComparableContext,121
no,TapHead,3,2,present,4,1,10001000,LocalMismatch,21
no,TapHead,3,2,present,4,1,10001000,ObservedSupport,5
no,TapHead,3,2,present,4,1,10100000,LocalMismatch,15
no,TapHead,3,2,present,4,1,10100000,ObservedSupport,7
no,TapHead,3,2,present,4,1,11000000,LocalMismatch,34
no,TapHead,3,2,present,4,1,11000000,ObservedSupport,8
no,TapHead,3,2,present,4,2,10001100,LocalMismatch,4
no,TapHead,3,2,present,4,2,10001100,ObservedSupport,3
no,TapHead,3,2,present,4,2,10101000,AmbiguousEvidence,1
no,TapHead,3,2,present,4,2,10101000,LocalMismatch,2
no,TapHead,3,2,present,4,2,10101000,ObservedSupport,1
no,TapHead,3,2,present,4,2,10110000,AmbiguousEvidence,2
no,TapHead,3,2,present,4,2,10110000,LocalMismatch,16
no,TapHead,3,2,present,4,2,10110000,ObservedSupport,1
no,TapHead,3,2,present,4,2,11001000,AmbiguousEvidence,7
no,TapHead,3,2,present,4,2,11001000,LocalMismatch,16
no,TapHead,3,2,present,4,2,11001000,ObservedSupport,2
no,TapHead,3,2,present,4,2,11100000,AmbiguousEvidence,2
no,TapHead,3,2,present,4,2,11100000,LocalMismatch,13
no,TapHead,3,2,present,4,2,11100000,ObservedSupport,1
no,TapHead,3,2,present,4,3,10101100,AmbiguousEvidence,2
no,TapHead,3,2,present,4,3,10101100,LocalMismatch,4
no,TapHead,3,2,present,4,3,11101000,AmbiguousEvidence,3
no,TapHead,3,2,present,4,3,11101000,LocalMismatch,3
no,TapHead,3,2,present,4,3,11110000,AmbiguousEvidence,3
no,TapHead,3,2,present,4,3,11110000,LocalMismatch,16
no,TapHead,3,2,present,4,3,11110000,ObservedSupport,3
no,TapHead,3,2,present,4,5,11111100,AmbiguousEvidence,8
no,TapHead,3,2,present,4,5,11111100,LocalMismatch,7
no,TapHead,3,2,present,4,7,11111111,AmbiguousEvidence,2
no,TapHead,3,2,present,4,7,11111111,LocalMismatch,16
no,TapHead,3,2,present,5,0,10000000,NoComparableContext,188
no,TapHead,3,2,present,5,1,10001000,LocalMismatch,30
no,TapHead,3,2,present,5,1,10001000,ObservedSupport,4
no,TapHead,3,2,present,5,1,10100000,LocalMismatch,41
no,TapHead,3,2,present,5,1,10100000,ObservedSupport,13
no,TapHead,3,2,present,5,1,11000000,LocalMismatch,93
no,TapHead,3,2,present,5,1,11000000,ObservedSupport,17
no,TapHead,3,2,present,5,2,10001100,AmbiguousEvidence,3
no,TapHead,3,2,present,5,2,10001100,LocalMismatch,19
no,TapHead,3,2,present,5,2,10001100,ObservedSupport,11
no,TapHead,3,2,present,5,2,10101000,AmbiguousEvidence,3
no,TapHead,3,2,present,5,2,10101000,LocalMismatch,6
no,TapHead,3,2,present,5,2,10110000,AmbiguousEvidence,1
no,TapHead,3,2,present,5,2,10110000,LocalMismatch,9
no,TapHead,3,2,present,5,2,10110000,ObservedSupport,2
no,TapHead,3,2,present,5,2,11001000,AmbiguousEvidence,5
no,TapHead,3,2,present,5,2,11001000,LocalMismatch,19
no,TapHead,3,2,present,5,2,11100000,AmbiguousEvidence,9
no,TapHead,3,2,present,5,2,11100000,LocalMismatch,24
no,TapHead,3,2,present,5,3,10101100,AmbiguousEvidence,6
no,TapHead,3,2,present,5,3,10101100,LocalMismatch,5
no,TapHead,3,2,present,5,3,10101100,ObservedSupport,1
no,TapHead,3,2,present,5,3,10111000,AmbiguousEvidence,2
no,TapHead,3,2,present,5,3,10111000,LocalMismatch,2
no,TapHead,3,2,present,5,3,11001100,AmbiguousEvidence,4
no,TapHead,3,2,present,5,3,11001100,LocalMismatch,6
no,TapHead,3,2,present,5,3,11101000,AmbiguousEvidence,20
no,TapHead,3,2,present,5,3,11101000,LocalMismatch,32
no,TapHead,3,2,present,5,3,11110000,AmbiguousEvidence,1
no,TapHead,3,2,present,5,3,11110000,LocalMismatch,18
no,TapHead,3,2,present,5,3,11110000,ObservedSupport,1
no,TapHead,3,2,present,5,4,10111100,AmbiguousEvidence,10
no,TapHead,3,2,present,5,4,10111100,LocalMismatch,3
no,TapHead,3,2,present,5,4,11101100,AmbiguousEvidence,4
no,TapHead,3,2,present,5,4,11101100,LocalMismatch,8
no,TapHead,3,2,present,5,4,11111000,AmbiguousEvidence,5
no,TapHead,3,2,present,5,4,11111000,LocalMismatch,7
no,TapHead,3,2,present,5,5,10111110,AmbiguousEvidence,2
no,TapHead,3,2,present,5,5,10111110,LocalMismatch,2
no,TapHead,3,2,present,5,5,10111110,ObservedSupport,1
no,TapHead,3,2,present,5,5,11111100,AmbiguousEvidence,3
no,TapHead,3,2,present,5,5,11111100,LocalMismatch,2
